date,nyse_advancers,nyse_decliners,nyse_ad,nyse_ad_cum,nyse_ad_cum_trend,nyse_mcclellan,nyse_mcclellan_trend,nyse_pct_above_20d,nyse_pct_above_50d,nyse_pct_above_200d,nyse_common_advancers,nyse_common_decliners,nyse_common_ad,nyse_common_ad_cum,nyse_common_ad_cum_trend,nyse_common_mcclellan,nyse_common_mcclellan_trend,nyse_common_pct_above_20d,nyse_common_pct_above_50d,nyse_common_pct_above_200d,nasdaq_advancers,nasdaq_decliners,nasdaq_ad,nasdaq_ad_cum,nasdaq_ad_cum_trend,nasdaq_mcclellan,nasdaq_mcclellan_trend,nasdaq_pct_above_20d,nasdaq_pct_above_50d,nasdaq_pct_above_200d,sp500_advancers,sp500_decliners,sp500_ad,sp500_ad_cum,sp500_ad_cum_trend,sp500_mcclellan,sp500_mcclellan_trend,sp500_pct_above_20d,sp500_pct_above_50d,sp500_pct_above_200d,sp400_advancers,sp400_decliners,sp400_ad,sp400_ad_cum,sp400_ad_cum_trend,sp400_mcclellan,sp400_mcclellan_trend,sp400_pct_above_20d,sp400_pct_above_50d,sp400_pct_above_200d,sp600_advancers,sp600_decliners,sp600_ad,sp600_ad_cum,sp600_ad_cum_trend,sp600_mcclellan,sp600_mcclellan_trend,sp600_pct_above_20d,sp600_pct_above_50d,sp600_pct_above_200d,broad_pct_above_20d,broad_pct_above_50d,broad_pct_above_200d
2024-07-03,970,629,341.0,10784.0,rising,17.85699621292917,flat,51.65238678090576,45.348837209302324,61.32190942472461,713,495,218.0,8861.0,rising,10.774755268544043,flat,48.578391551584076,42.56701868399675,60.519902518277824,1172,1060,112.0,-21219.0,flat,15.006890059490303,flat,43.276078759949726,39.46376204440721,43.3598659405111,249,247,2.0,6808.0,flat,-4.39410360625092,flat,49.101796407185624,48.902195608782435,69.66067864271457,223,171,52.0,3790.0,flat,3.4184148677638038,flat,50.88161209068011,44.33249370277078,64.98740554156171,302,284,18.0,1469.0,rising,9.093689768081898,flat,53.198653198653204,43.43434343434344,56.9023569023569,46.772219852486586,41.92010116961402,50.85694438772003
2024-07-05,542,1062,-520.0,10264.0,flat,-9.99623909004471,flat,46.20563035495716,40.758873929008566,59.118727050183594,363,846,-483.0,8378.0,flat,-14.15439520538558,flat,42.48578391551584,38.42404549147035,58.570268074735985,982,1304,-322.0,-21541.0,flat,3.8499028796540244,flat,41.415410385259634,37.73031825795645,42.54606365159129,240,257,-17.0,6791.0,flat,-5.034348101591883,flat,46.506986027944116,47.30538922155689,68.8622754491018,109,285,-176.0,3614.0,flat,-5.590351359271725,flat,45.34005037783375,39.042821158690174,62.72040302267003,179,411,-232.0,1237.0,flat,-3.164203224133786,flat,48.31649831649832,39.39393939393939,54.04040404040404,43.390606485875274,38.97911087913064,49.37962460052241
2024-07-08,958,643,315.0,10579.0,rising,7.989225921362845,flat,49.93880048959608,41.676866585067316,59.73072215422277,724,486,238.0,8616.0,flat,0.651953115431521,flat,45.81640942323315,39.15515840779854,58.89520714865962,1357,898,459.0,-21082.0,flat,33.34142932649574,rising,47.571189279731996,40.7035175879397,43.50921273031826,277,223,54.0,6845.0,flat,-2.006585404600446,flat,49.9001996007984,48.10379241516966,69.061876247505,232,159,73.0,3687.0,flat,-0.814894726590742,flat,46.34760705289673,39.54659949622166,63.72795969773299,393,194,199.0,1436.0,flat,7.921119283642476,flat,54.04040404040404,42.255892255892256,56.060606060606055,48.55421457718853,41.10764926439233,50.244336326706005
2024-07-09,542,1061,-519.0,10060.0,falling,-18.373147623490517,flat,44.92044063647491,40.33047735618115,58.07833537331702,391,818,-427.0,8189.0,falling,-19.941878835847014,flat,40.373679935012184,37.205523964256706,57.189277010560524,1011,1263,-252.0,-21334.0,flat,22.839977291912945,flat,46.17314930991217,39.6486825595985,43.998327059807615,198,301,-103.0,6742.0,falling,-7.257815371649765,flat,47.50499001996008,46.706586826347305,68.06387225548902,123,271,-148.0,3539.0,falling,-7.7778048320155495,flat,43.57682619647355,38.79093198992443,62.468513853904284,197,388,-191.0,1245.0,flat,-2.1405355686270333,flat,46.12794612794613,39.73063973063973,54.37710437710438,45.65519934769397,39.930580176034404,49.81990387862515
2024-07-10,1265,349,916.0,10976.0,rising,30.928888733777324,rising,55.201958384332926,45.96083231334149,61.444308445532435,933,281,652.0,8841.0,rising,16.50010423998907,flat,50.93419983753046,42.1608448415922,60.03249390739236,1416,862,554.0,-20780.0,rising,54.047035915885075,rising,51.35926390631534,42.367210372229195,45.2530322040987,400,99,301.0,7043.0,flat,8.488672083381317,flat,59.68063872255489,53.69261477045908,71.05788423153693,332,64,268.0,3807.0,flat,7.10779605200632,flat,53.40050377833753,44.33249370277078,65.4911838790932,452,139,313.0,1558.0,rising,14.467452210525673,flat,55.55555555555556,45.45454545454545,57.91245791245792,52.952817063437735,43.8574739418477,51.96750287564907
2024-07-11,1447,171,1276.0,12252.0,rising,90.92748537557245,rising,77.96817625458996,61.627906976744185,66.82986536107711,1106,113,993.0,9834.0,rising,64.62549924862898,rising,76.8480909829407,60.03249390739236,65.63769293257515,1842,478,1364.0,-19416.0,rising,120.95883585980182,rising,67.0849017147637,53.032204098703474,49.81179422835634,387,114,273.0,7316.0,rising,20.509475497015988,flat,76.84630738522954,65.26946107784431,73.85229540918164,364,31,333.0,4140.0,rising,23.04944582758499,flat,78.33753148614609,63.97984886649874,72.04030226700252,565,29,536.0,2094.0,rising,39.74494450064861,rising,81.64983164983165,65.65656565656566,65.993265993266,71.55649597719105,56.5639073126877,56.80398292636096
2024-07-12,1284,331,953.0,13205.0,rising,125.62164807742941,rising,82.98653610771115,67.07466340269278,68.78824969400245,992,226,766.0,10600.0,rising,94.09958448477298,rising,82.12835093419983,66.61251015434605,67.7497969130788,1629,674,955.0,-18461.0,rising,157.11363063255163,rising,73.87123745819399,57.52508361204013,51.37959866220736,404,95,309.0,7625.0,rising,32.48471503818855,rising,81.437125748503,71.45708582834331,77.44510978043913,312,82,230.0,4370.0,rising,31.414309156566823,rising,85.13853904282117,70.52896725440806,74.05541561712846,460,128,332.0,2426.0,rising,50.95847568620047,rising,85.52188552188552,70.53872053872054,68.68686868686868,77.62856449213227,61.46142137669148,58.555446394813046
2024-07-15,1055,549,506.0,13711.0,rising,132.30704894713,rising,82.8641370869033,68.66585067319461,70.13463892288861,815,395,420.0,11020.0,rising,101.52942943925223,rising,82.53452477660439,68.39967506092609,69.4557270511779,1528,771,757.0,-17704.0,rising,177.34041201008995,rising,76.04515050167224,60.367892976588635,53.637123745819395,287,214,73.0,7698.0,rising,30.761121270700144,rising,78.2435129740519,69.66067864271457,77.64471057884231,289,105,184.0,4554.0,rising,36.10919575706347,rising,84.88664987405542,72.29219143576826,75.56675062972292,462,127,335.0,2761.0,rising,60.44125247141632,rising,87.20538720538721,75.58922558922558,71.04377104377105,78.84752162201828,63.778070825770286,60.41704030846839
2024-07-16,1439,175,1264.0,14975.0,rising,175.26153144598834,rising,88.92288861689106,78.39657282741737,75.5201958384333,1101,114,987.0,12007.0,rising,135.7242997281357,rising,89.76441917140536,79.69130787977254,75.30463038180342,1880,426,1454.0,-16250.0,rising,228.59760802783478,rising,82.10702341137124,67.89297658862876,57.77591973244147,440,59,381.0,8079.0,rising,44.533642993144056,rising,84.23153692614771,77.64471057884231,81.437125748503,366,31,335.0,4889.0,rising,47.49277782170278,rising,91.43576826196474,83.87909319899244,80.35264483627203,572,21,551.0,3312.0,rising,79.04682036041878,rising,94.78114478114477,86.19528619528619,77.60942760942761,84.9133515852766,72.21767157061979,65.08185382302075
2024-07-17,727,877,-150.0,14825.0,rising,140.41130632528225,rising,85.43451652386781,77.0501835985312,75.1529987760098,534,676,-142.0,11865.0,rising,107.8322923264904,rising,86.67749796913078,78.22908204711617,75.30463038180342,854,1453,-599.0,-16849.0,rising,168.62952258286742,rising,78.68783953196824,65.02298370246552,56.16381111575428,239,261,-22.0,8057.0,rising,35.936480850867895,rising,79.04191616766467,76.64670658682635,82.23552894211576,132,261,-129.0,4760.0,rising,33.788276597860865,rising,88.16120906801007,80.10075566750629,78.58942065491183,281,308,-27.0,3285.0,rising,65.6593468037138,rising,92.42424242424242,85.01683501683502,78.11447811447812,81.45482237395414,69.95564251946612,63.95175716716052
2024-07-18,302,1303,-1001.0,13824.0,rising,67.36230731545217,rising,78.53211009174312,71.25382262996942,72.11009174311927,218,990,-772.0,11093.0,rising,51.945464536451226,rising,79.87012987012987,73.13311688311688,72.07792207792207,415,1896,-1481.0,-18330.0,rising,72.41366191450601,rising,70.42606516290726,59.523809523809526,53.842940685045946,119,380,-261.0,7796.0,rising,16.456224814967435,flat,74.6506986027944,71.05788423153693,79.64071856287424,60,334,-274.0,4486.0,rising,14.651986668486728,flat,81.86397984886649,73.04785894206549,76.0705289672544,80,506,-426.0,2859.0,rising,33.934760178712466,rising,86.7003367003367,81.48148148148148,74.91582491582491,73.74838439446536,64.33143746951602,61.329860360277735
2024-07-19,504,1094,-590.0,13234.0,rising,25.118601625470163,rising,73.94495412844037,66.29969418960245,70.03058103975535,369,838,-469.0,10624.0,rising,19.052499453285478,flat,75.2435064935065,67.6948051948052,69.88636363636364,775,1483,-708.0,-19038.0,rising,28.43703273348447,rising,65.56761268781302,56.969949916527554,52.504173622704506,145,354,-209.0,7587.0,rising,2.3183247801976954,flat,68.6626746506986,65.26946107784431,77.44510978043913,117,277,-160.0,4326.0,rising,3.917198845529409,flat,74.55919395465995,67.2544080604534,74.3073047858942,191,396,-205.0,2654.0,rising,17.69056481344277,flat,82.82828282828282,76.43097643097643,72.55892255892256,69.03934288027217,60.836374021396246,59.76745138526862
2024-07-22,1280,320,960.0,14194.0,rising,66.3746402524082,rising,79.57186544342507,71.68195718654434,72.23241590214067,959,250,709.0,11333.0,rising,49.73375180991232,rising,80.03246753246754,72.48376623376623,72.07792207792207,1699,605,1094.0,-17944.0,rising,80.79482962004363,rising,70.6176961602671,61.89482470784641,54.42404006677797,397,101,296.0,7883.0,rising,15.468828626568587,flat,75.44910179640718,71.25748502994011,78.64271457085829,325,69,256.0,4582.0,rising,15.519369262673258,flat,82.11586901763224,74.05541561712846,75.81863979848866,496,95,401.0,3055.0,rising,34.013324952069965,rising,85.85858585858585,80.3030303030303,75.08417508417509,74.28743766975808,65.90594457616524,61.72255475340203
2024-07-23,903,703,200.0,14394.0,rising,63.316680077178205,rising,77.79816513761469,71.49847094801223,71.80428134556574,694,519,175.0,11508.0,rising,49.017553815778726,rising,78.32792207792207,72.72727272727273,71.8344155844156,1430,857,573.0,-17371.0,rising,99.10677180995148,rising,71.29745515227367,63.41259908218606,54.73508552357112,192,306,-114.0,7769.0,rising,6.135165272082858,flat,70.85828343313374,69.46107784431138,75.84830339321357,225,170,55.0,4637.0,rising,15.31162812301788,flat,79.84886649874056,74.3073047858942,75.06297229219143,412,179,233.0,3288.0,rising,39.39921824583587,rising,85.6902356902357,80.8080808080808,75.08417508417509,73.97922762503445,66.74830681825512,61.77673168080805
2024-07-24,289,1329,-1040.0,13354.0,rising,-1.6144592730293539,flat,65.4434250764526,62.93577981651376,69.41896024464832,231,991,-760.0,10748.0,rising,1.4101167617156136,flat,66.6396103896104,64.20454545454545,69.07467532467533,511,1777,-1266.0,-18637.0,rising,22.31794852327294,flat,60.575719649561954,56.52899457655403,52.4822695035461,157,342,-185.0,7584.0,rising,-5.425792722362864,flat,57.48502994011976,59.68063872255489,75.249500998004,57,339,-282.0,4355.0,rising,-1.7925486920025548,flat,64.23173803526448,62.468513853904284,72.04030226700252,82,510,-428.0,2860.0,rising,10.757160920776535,flat,75.92592592592592,74.41077441077442,71.88552188552188,62.59209122680441,59.18290612756653,59.49803131079223
2024-07-25,1068,543,525.0,13879.0,rising,21.127488878908338,flat,67.6039119804401,66.74816625916871,71.5158924205379,861,353,508.0,11256.0,rising,24.098707496683062,flat,70.55961070559611,68.69424168694242,72.4249797242498,1439,866,573.0,-18064.0,rising,48.50191487054643,rising,62.40100041684035,57.8991246352647,53.397248853689035,279,220,59.0,7643.0,rising,-3.083282844002138,flat,58.28343313373253,62.4750499001996,75.64870259481037,274,121,153.0,4508.0,rising,5.342342874614982,flat,68.26196473551637,68.01007556675063,75.56675062972292,431,160,271.0,3131.0,rising,21.16441610324692,flat,78.99159663865547,76.63865546218489,74.6218487394958,64.54142190023136,61.53952454744788,60.85106263974458
2024-07-26,1375,241,1134.0,15013.0,rising,70.91621710442053,rising,74.08312958435208,73.2885085574572,73.83863080684596,1043,174,869.0,12125.0,rising,61.426959037596816,rising,77.12895377128953,75.75020275750202,74.61476074614761,1664,625,1039.0,-17025.0,rising,93.94669652311254,rising,66.5277198832847,62.6094205919133,54.897874114214254,437,62,375.0,8018.0,rising,14.734979516216292,flat,65.46906187624751,69.86027944111777,79.84031936127745,346,50,296.0,4804.0,rising,18.565963449699908,flat,77.32997481108312,75.81863979848866,78.08564231738035,522,72,450.0,3581.0,rising,38.90679720374287,rising,83.8655462184874,82.01680672268907,76.47058823529412,69.65436318083269,67.02873074615631,62.73609762645314
2024-07-29,631,972,-341.0,14672.0,rising,39.38099865171132,rising,70.6601466992665,71.08801955990221,73.2885085574572,472,743,-271.0,11854.0,rising,36.03547930989011,rising,73.47931873479318,73.56042173560422,74.0470397404704,715,1593,-878.0,-17903.0,flat,36.48225135344099,rising,62.02584410170905,60.06669445602334,53.81408920383494,267,230,37.0,8055.0,rising,12.995918936621969,flat,65.26946107784431,70.45908183632734,79.04191616766467,171,222,-51.0,4753.0,flat,12.429329224149011,flat,75.56675062972292,75.56675062972292,78.08564231738035,202,390,-188.0,3393.0,rising,21.981999058648192,flat,81.17647058823529,79.66386554621849,75.96638655462185,65.56478224128578,64.58400055203914,61.79606164665174
2024-07-30,1029,567,462.0,15134.0,flat,52.37148188138639,rising,70.12828344532682,71.83872938301772,73.54917532070861,786,416,370.0,12224.0,flat,46.195586746151406,rising,73.15490673154906,74.37145174371452,74.29034874290349,1061,1235,-174.0,-18077.0,falling,22.367739476604612,flat,56.85702375989996,58.23259691538141,53.31388078365986,325,174,151.0,8206.0,flat,17.14404254638572,flat,63.87225548902195,69.26147704590818,80.03992015968065,246,147,99.0,4852.0,flat,14.620360315182253,flat,71.78841309823679,74.55919395465995,78.33753148614609,378,210,168.0,3561.0,flat,25.201386649298996,rising,80.0,80.50420168067227,77.14285714285715,62.29919499780881,63.8120900855632,61.611807320435254
2024-07-31,995,623,372.0,15506.0,rising,58.71648763335165,rising,73.18265119120342,74.77092241905925,73.97678680513134,752,468,284.0,12508.0,rising,50.35150067042407,rising,75.34468775344688,76.88564476885644,74.37145174371452,1317,957,360.0,-17717.0,falling,36.88799312452649,rising,58.89954147561484,60.48353480616924,54.68945393914131,292,208,84.0,8290.0,flat,17.254968020001797,flat,66.06786427145708,73.25349301397206,81.63672654690619,253,141,112.0,4964.0,flat,17.070590096439766,flat,74.05541561712846,76.82619647355163,79.84886649874056,335,258,77.0,3638.0,rising,23.277956106058937,flat,79.49579831932773,81.5126050420168,77.64705882352942,64.83738102335953,66.423152780901,62.70767197027487
2024-08-01,321,1301,-980.0,14526.0,rising,-3.7521148868848115,flat,55.71166768478925,64.14172266340867,69.08979841172878,240,982,-742.0,11766.0,rising,2.3530495723250766,flat,57.420924574209245,65.61232765612328,68.9375506893755,414,1910,-1496.0,-19213.0,falling,-43.681629972122934,falling,43.33888426311407,52.289758534554544,50.87427144046628,167,333,-166.0,8124.0,rising,4.763534459843534,flat,56.4870259481038,63.07385229540918,77.04590818363273,72,324,-252.0,4712.0,flat,0.8801836089327395,flat,57.93450881612091,65.74307304785894,74.3073047858942,82,512,-430.0,3208.0,rising,-3.8329667889416044,flat,64.36974789915966,73.27731092436974,71.09243697478992,48.42470654135967,57.16149847804197,58.361748568542254
2024-08-02,263,1363,-1100.0,13426.0,flat,-63.14400946725256,falling,35.36957849725107,51.00794135613928,63.042150274893096,180,1045,-865.0,10901.0,flat,-44.847391364411195,falling,35.60421735604217,50.44606650446066,62.93592862935928,301,2043,-1742.0,-20955.0,falling,-124.6502495698976,falling,26.519567027477102,42.38134887593672,45.71190674437968,128,373,-245.0,7879.0,flat,-9.890458906391004,flat,45.70858283433134,54.890219560878236,70.85828343313374,52,345,-293.0,4419.0,flat,-15.017014855930436,flat,36.775818639798494,53.40050377833753,66.24685138539043,61,533,-472.0,2736.0,flat,-29.093641030222358,falling,35.12605042016806,58.31932773109244,65.3781512605042,30.144282052628856,45.91455778596427,52.809885580806586
2024-08-05,80,1550,-1470.0,11956.0,falling,-132.1083592861307,falling,19.120342089187538,36.65241295051924,55.28405620036653,66,1162,-1096.0,9805.0,falling,-96.52953140849866,falling,18.815896188158963,36.334144363341444,54.98783454987834,231,2116,-1885.0,-22840.0,falling,-200.40516807814544,falling,14.398668331252601,30.96129837702871,39.325842696629216,23,478,-455.0,7424.0,falling,-32.87017093998958,falling,29.34131736526946,42.71457085828344,64.47105788423154,22,373,-351.0,4068.0,falling,-31.4340344691088,falling,18.387909319899247,39.29471032745592,57.93450881612091,29,566,-537.0,2199.0,falling,-53.79604930136629,falling,16.470588235294116,42.18487394957983,55.12605042016807,16.333877842299607,33.29383967820788,45.86642303635559
2024-08-06,1178,427,751.0,12707.0,falling,-79.36233658484088,falling,24.312767257177764,41.905925473427004,58.094074526573,859,352,507.0,10312.0,falling,-60.08511348915094,falling,23.195458231954582,41.119221411192214,57.907542579075425,1533,773,760.0,-22080.0,falling,-131.9235975623066,falling,17.8942987931752,34.12401165210154,40.8655846858094,401,99,302.0,7726.0,flat,-14.503473874016413,flat,36.72654690618762,48.902195608782435,66.86626746506987,290,106,184.0,4252.0,falling,-18.563416066030754,flat,24.937027707808564,45.08816120906801,61.712846347607055,416,175,241.0,2440.0,falling,-35.747628126687516,falling,20.168067226890756,47.89915966386555,58.4873949579832,20.528316150558,37.31756104694362,47.93582917428436
2024-08-07,471,1141,-670.0,12037.0,falling,-104.91767549231388,falling,20.28100183262065,38.179596823457544,55.34514355528406,342,871,-529.0,9783.0,falling,-80.4247106006629,falling,19.464720194647203,36.41524736415248,54.90673154906731,640,1659,-1019.0,-23099.0,falling,-161.66223678345284,falling,15.349417637271214,31.905158069883527,38.89351081530782,148,352,-204.0,7522.0,flat,-24.027430513239274,flat,32.13572854291417,46.10778443113773,64.07185628742515,95,298,-203.0,4049.0,falling,-26.81622025106887,falling,20.151133501259448,41.30982367758186,57.68261964735516,146,443,-297.0,2143.0,falling,-47.037489881703735,falling,15.630252100840336,43.36134453781513,56.63865546218487,17.382072641848886,34.4912985124203,45.674393448097824
